tmdb_id,tipo,título,público,score,votos,fecha,géneros,sinopsis,popularidad,idioma_original,imagen_url
1245,película,Lo que queda del día,PG,7.362,1479,1993-11-05,"['Drama', 'Romance']","En 1958, Stevens (Anthony Hopkins), un perfecto mayordomo, viaja por Inglaterra. Ahora trabaja para un millonario americano (Cristopher Reeve) que es el nuevo propietario de Darlington Hall, mansión que vivió su etapa de mayor esplendor veinte años antes, cuando su dueño, un aristócrata británico, reunía en su casa a los personajes más influyentes de los años 30, una época crucial para el futuro de Europa. Esta circunstancia permitió a Stevens ser testigo de conversaciones sobre los hechos políticos más importantes del momento. Al mismo tiempo, su rutinaria vida personal sufría un inesperado cambio con la llegada de la señorita Kenton, la nueva ama de llaves (Emma Thomson).",4.7163,en,https://image.tmdb.org/t/p/w500/2CNyjpycDAXXmiQdcm5Zk4qcKxa.jpg
307081,película,Revancha,R,7.362,5750,2015-07-22,"['Acción', 'Drama']","Pese a haber gozado de gloria y de premios en su pasado, un luchador ha caído en desgracia. Sin embargo, no rinde y toma la decisión de mejorar su imagen por el bien de su mujer y su hija.",8.0743,en,https://image.tmdb.org/t/p/w500/7KifMbghbc2WA9ZkuY2jOPfTXLN.jpg
615777,película,Babylon,C,7.362,3695,2022-12-22,"['Drama', 'Comedia']","Una historia de ambición descomunal y exceso escandaloso, que rastrea el ascenso y la caída de múltiples personajes en una era de decadencia y depravación desenfrenada durante la transición de Hollywood del cine mudo al cine sonoro a fines de la década de 1920.",12.2196,en,https://image.tmdb.org/t/p/w500/9bHTq4XfYpAZcgzTLoPAElMytMj.jpg
16320,película,Serenity,,7.361,3815,2005-09-25,"['Ciencia ficción', 'Acción', 'Aventura', 'Suspense']","Siglo XXVI. Tras ganar la guerra Civil Galáctica, las dos grandes potencias mundiales, EE.UU. y China, se unen para formar un gobierno totalitario llamado Alianza Universal. El Capitán Malcolm Reynolds es un curtido veterano de la guerra que se gana la vida alquilando su nave, la Serenity y buscando trabajos al margen de la ley. Su única familia es una pequeña y leal tripulación de disidentes y rebeldes. Cuando Malcom embarca a dos nuevos pasajeros, un médico y su inestable hermana, que está dotada de poderes telepáticos, enseguida descubre que ambos son fugitivos de la Alianza y que ésta no se detendrá hasta dar con la chica. Y, en efecto, la tripulación de la Serenity se verá atrapada entre el poderoso ejército de la Alianza y los Ravers, salvajes bárbaros que vagan por los confines del espacio. Así las cosas, empiezan a darse cuenta de que quizá el mayor peligro se encuentra a bordo de la Serenity.",7.7953,en,https://image.tmdb.org/t/p/w500/zD81lzAEsTeEDl8f1C6t4USRihg.jpg
49020,película,Submarine,R,7.361,1574,2011-03-18,"['Drama', 'Comedia', 'Romance']","Un adolescente tiene dos grandes ambiciones: salvar el matrimonio de sus padres siguiendo un plan detallado y perder su virginidad antes de su siguiente cumpleaños, en este camino aprendiendo varias cosas y descubriendo un poco su identidad en la adolescencia.",2.907,en,https://image.tmdb.org/t/p/w500/hZzj3MNUFbzy7WGLCzc3txp4BMX.jpg
9560,película,Un paseo por las nubes,B,7.359,1107,1995-05-27,"['Drama', 'Romance']","Después de regresar del frente, un soldado norteamericano (Keanu Reeves) conoce de forma casual a la hermosa hija del dueño de un viñedo (Aitana Sanchez-Gijón) y acepta ser presentado como su esposo para ayudarla a enfrentarse a su dominante padre. Cuando la pasión entre ellos se enciende con la mágica sensualidad del rito de la cosecha, se dan cuenta de que están embarcándose en una aventura romántica al tener que luchar contra todos para estar juntos.",3.7257,en,https://image.tmdb.org/t/p/w500/ArFH2Tj2tFs9TGtncEsJw4Gv6wa.jpg
1420,serie,New Girl,TV-14,7.358,1627,2011-09-20,['Comedia'],"Jess es una chica adorable que acaba de romper con su novio, así que en un cambio de rumbo decide irse a compartir piso con tres atractivos chicos en busca de una nueva y diferente vida. Pero, ¿será la convivencia correcta vivir con tres solteros?",67.5131,en,https://image.tmdb.org/t/p/w500/8oCqMlKKomCArVtyOjRzMN6g40Z.jpg
116,película,La Provocación,R,7.358,4330,2005-10-26,"['Drama', 'Romance', 'Suspense']","Chris Wilton (Jonathan Rhys Meyers) es un ambicioso y joven profesor de tenis con escasos recursos económicos. Gracias a su amistad con Tom Hewett (Mattew Goode), consigue entrar en la alta sociedad londinense y enamorar a su hermana Chloe (Emily Mortimer). Tom, por su parte, sale con Nola Rice (Johansson), una atractiva americana, de la que Chris se encapricha nada más verla. El azar, la pasión y, sobre todo, la ambición llevarán a Chris a cometer acciones que determinarán su vida y la de los demás para siempre.",5.6819,en,https://image.tmdb.org/t/p/w500/fW7gBiatYNZcrgPbcX0U9UdiDNT.jpg
10647,película,Cadena de Favores,,7.358,1970,2000-10-20,['Drama'],"Un niño imagina un curioso sistema para mejorar el mundo; hacer favores desinteresadamente. Para sorpresa de todos, la generosa propuesta causa furor entre la gente. Entretenida comedia con toques dramáticos y un eficaz reparto.",3.7081,en,https://image.tmdb.org/t/p/w500/8MFVGTbYnOqAmwq6tLz8NUE5bZC.jpg
297270,película,Tinker bell y La Bestia de Nunca Jamas,AA,7.357,1173,2014-12-12,"['Aventura', 'Animación', 'Familia']","Un antiguo mito de una criatura de gran destruccion despierta la curiosidad de Tinker Bell y su buen amiga Fawn, una hada animal que no tiene miedo de romper las reglas para ayudar a un animal en necesidad. Pero esta criatura no es bienvenida en Pixie Hollow - y las hadas scout están decididas a capturar a la bestia misteriosa, que temen destruirá su hogar. Fawn debe convencer a sus amigas hadas de arriesgarlo todo para rescatar a La Bestia de Nunca Jamas.",5.896,en,https://image.tmdb.org/t/p/w500/14Yjf8xW2uWkZ3ZhagbrKMXbe70.jpg
184,película,Jackie Brown,C,7.357,6860,1997-12-25,"['Crimen', 'Drama', 'Suspense']","Jackie Brown es una azafata de vuelo que necesita dinero y hace de correo para Robbie, un mafioso buscado por la policía. Un día es sorprendida en la aduana y acusada de tráfico de drogas y evasión de capital. Sólo podrá evitar su ingreso en prisión, si acepta una propuesta de la policía: ayudarles a llegar hasta Robbie.",8.0729,en,https://image.tmdb.org/t/p/w500/vNrJ3ODvu2dvqIdHHbzgsVjgp4X.jpg
423108,película,El Conjuro 3: El diablo me obligó a hacerlo,B,7.357,6456,2021-05-25,"['Terror', 'Misterio', 'Suspense']","Los investigadores de fenómenos paranormales Ed y Lorraine Warren se enfrentan a un nuevo caso: el de un hombre acusado de un terrible asesinato, que asegura haber sido poseído por un demonio.",10.8388,en,https://image.tmdb.org/t/p/w500/k8HN29t4VxiOagq9jaVVwZJ6wIB.jpg
376867,película,Luz de luna,,7.356,7462,2016-10-21,['Drama'],"La historia sensible, angustiosa de un joven que se esfuerza por encontrarse, contada a través de tres capítulos definitorios en su vida, ya que experimenta el éxtasis, el dolor y la belleza de enamorarse, mientras lucha cuerpo a cuerpo con su propia sexualidad.",12.4971,en,https://image.tmdb.org/t/p/w500/4911T5FbJ9eD2Faz5Z8cT3SUhU3.jpg
399404,película,Las horas más oscuras,B-15,7.356,5472,2017-11-22,"['Drama', 'Historia']","Drama ambientado en 1940, cuando Winston Churchill se convierte en primer ministro británico en un momento realmente crucial de la Segunda Guerra Mundial, pues los nazis avanzan imparables conquistando prácticamente la totalidad del continente europeo y amenazando con una invasión a Inglaterra. Churchill deberá entonces explorar la posibilidad de un tratado de paz con Alemania, o ser fiel a sus ideales y luchar por la liberación de Europa.",5.7511,en,https://image.tmdb.org/t/p/w500/pROgBIY53avDaU2lwky1zs6hSoh.jpg
297,película,¿Conoces a Joe Black?,,7.355,5669,1998-11-12,"['Fantasía', 'Drama', 'Romance']","William Parrish, es un poderoso y meticuloso magnate cuya vida se ve alterada por la llegada de un enigmático joven llamado Joe Black que se enamora de su hija. Se trata, en realidad, de la personificación de la muerte, con una misión que cumplir en dicho hogar...",10.089,en,https://image.tmdb.org/t/p/w500/z2jzFfXTXnZ7oytCiIEieSXDb1b.jpg
82690,película,"Ralph, el demoledor",,7.355,12973,2012-11-01,"['Familia', 'Animación', 'Comedia', 'Aventura']","Durante décadas, Ralph ha vivido a la sombra de Repara-Félix Jr., el chico bueno de su videojuego. Cansado de ser el malo de la historia, Ralph decide tomar el asunto por sus propias y gigantes manos, y se lanza en un viaje a través de los distintos mundos y generaciones de videojuegos para demostrarle al mundo que él también puede ser un héroe.",20.4879,en,https://image.tmdb.org/t/p/w500/3kB1z3uwsYlKAUMO8OuxrFlktvx.jpg
249164,película,Si decido quedarme,B-15,7.354,4288,2014-08-21,['Drama'],"Mia es una joven de 17 años que parece tenerlo todo en la vida: una famila adorable, un novio que la quiere, una amiga incondicional y una prometedora carrera musical, debido a su talento natural para tocar el chelo. Sin embargo, todo eso cambia en una fracción de segundo, cuando ella y su familia sufren un terrible accidente de coche",3.2832,en,https://image.tmdb.org/t/p/w500/esicKDHOQYDVcENHTJ6RQDmcxBh.jpg
140,película,La mala educación,C,7.354,1050,2004-03-19,"['Drama', 'Crimen']",,2.1461,es,https://image.tmdb.org/t/p/w500/6NbE3mOyUA6tek6LXvshCVJB9lp.jpg
658,película,007: Contra Goldfinger,A,7.353,3911,1964-09-20,"['Aventura', 'Acción', 'Suspense']","El agente británico 007 se deberá ver las caras con Auric Goldfinger, un malvado magnate que hace contrabando a escala internacional y que está fascinado por el oro. En el transcurso de la investigación, James oirá por primera vez hablar sobre la operación ""Grand Slam"", que parece ser un plan para desestabilizar toda la economía mundial.",9.4241,en,https://image.tmdb.org/t/p/w500/bC3MDg51xgXkd77BmxkOP02Qfvo.jpg
64682,película,El gran Gatsby,B,7.353,12859,2013-05-09,"['Drama', 'Romance']","Nueva York, años 20. En la alta sociedad norteamericana, llama la atención la presencia de Jay Gatsby, un hombre misterioso e inmensamente rico, al que todos consideran un advenedizo, lo que no impide que acudan a sus fastuosas fiestas en su gran mansión de Long Island. Gatsby vive obsesionado con la idea de recuperar al amor que dejó escapar años atrás. Para ello se hará amigo de su vecino recién llegado, el joven Nick Carraway.",9.1188,en,https://image.tmdb.org/t/p/w500/j4lLlVyOLzNVlLcBz6UGsAvSG2V.jpg
5548,película,RoboCop,C,7.352,5637,1987-07-17,"['Acción', 'Suspense', 'Ciencia ficción']","En un Detroit violento, casi apocalíptico, la empresa malvada Omni Consumer Products gana un contrato del gobierno de la ciudad para privatizar la fuerza policial. Para probar sus cyborgs de erradicación del crimen, la compañía lleva al policía de la calle Alex Murphy a una confrontación armada con el señor del crimen Boddicker para que puedan usar su cuerpo para respaldar su prototipo RoboCop no probado. Pero cuando RoboCop se entera de los planes nefastos de la compañía, se convierte en su maestro.",9.1056,en,https://image.tmdb.org/t/p/w500/aWUZ3gcjaWzjEr0KcZubpeJ4hFr.jpg
818647,película,A través de mi ventana,R,7.352,3323,2022-02-04,"['Romance', 'Drama', 'Comedia']","Raquel lleva toda la vida loca por Ares, su atractivo y misterioso vecino. Lo observa sin ser vista y es que, muy a su pesar, no han intercambiado ni una palabra. Raquel tiene muy claro su objetivo: conseguir que Ares se enamore de ella. Pero ella no es una niña inocente y no está dispuesta a perderlo todo por el camino, y mucho menos a sí misma…",8.7935,es,https://image.tmdb.org/t/p/w500/3F5MkMadQOWiZNVaNuOuw6UaK7a.jpg
840,película,Encuentros Cercanos del Tercer Tipo,,7.352,4584,1977-12-14,"['Ciencia ficción', 'Drama']","Una noche, cerca de su casa, en Indiana, Roy Neary observa en el cielo unos misteriosos objetos voladores. Desde entonces vive tan obsesionado por comprender lo que ha visto que se distancia de su esposa. Encuentra apoyo en Jillian Guiler, una mujer que también ha sido testigo de los mismos hechos. Juntos intentan encontrar una respuesta al misterio que ha alterado sus vidas.",5.9401,en,https://image.tmdb.org/t/p/w500/uL2FUxvwPsHxI4ctEhhgudAo3om.jpg
4133,película,Blow: Inhala,,7.351,4549,2001-04-04,"['Crimen', 'Drama']","Basada en hechos reales, cuenta la historia de George Jung, un hombre de familia humilde que consiguió hacerse multimillonario gracias a su propia versión del sueño americano. Durante su estancia en la cárcel se adentra en el mundo del narcotráfico en Colombia, y a través de un ingenioso sistema de importación llega a comerciar la mayor parte de la cocaína que entra en Estados Unidos durante los 70. Acompañado por Mirtha y Delgado, formarán un triángulo que compartirá situaciones límite dominadas por la pasión, el odio, la amistad y una desmedida ambición de poder.",6.6035,en,https://image.tmdb.org/t/p/w500/jjhBCuAHVx2N1DRtWUveIRAyBRR.jpg
13183,película,"Watchmen, los vigilantes",C,7.35,9868,2009-03-04,"['Misterio', 'Acción', 'Ciencia ficción']","En 1985, donde existen antiguos superhéroes, el asesinato de un colega empuja al vigilante activo Rorschach a realizar su propia investigación, descubriendo algo que podría cambiar por completo el curso de la historia tal y como la conocemos.",9.4739,en,https://image.tmdb.org/t/p/w500/l0v7bgWK5M85mcuMNO5AtkP1XVn.jpg
73411,serie,Maniac,TV-MA,7.35,982,2018-09-21,"['Comedia', 'Drama', 'Sci-Fi & Fantasy']",Annie Landsberg (Emma Stone) y Owen Milgrim (Jonah Hill) son dos desconocidos que participan en las fases finales de un misterioso ensayo farmacéutico en el que las cosas no salen según lo previsto.,14.2586,en,https://image.tmdb.org/t/p/w500/kCNl4QPstAqChFD0NnLpbDFG8ul.jpg
180,película,Minority report: Sentencia previa,B15 ,7.35,9487,2002-06-20,"['Ciencia ficción', 'Acción', 'Suspense']","Washington DC, año 2054. La policía utiliza tecnología psíquica para arrestar y enjuiciar a los asesinos antes de que cometan un crimen. El futuro se puede predecir y los culpables son detenidos por la unidad de élite Precrime antes de que puedan delinquir. Las pruebas se basan en los ""precogs"", tres seres psíquicos cuyas visiones sobre los asesinatos nunca han fallado.",9.7579,en,https://image.tmdb.org/t/p/w500/q5qipy536mgsejg6AWPP9lmkGkG.jpg
940551,película,¡Patos!,AA,7.349,2204,2023-12-06,"['Familia', 'Comedia', 'Aventura', 'Animación']","Después de que una familia de patos migratorios aterriza en su estanque con emocionantes historias de lugares remotos, la familia Mallard embarca en un viaje familiar, atravezando la ciudad de Nueva York, con destino a la tropical Jamaica.",11.7136,en,https://image.tmdb.org/t/p/w500/hy48coaN2eRaoXN5u1Qzt8xYpwM.jpg
594,película,La terminal,,7.349,8587,2004-06-17,"['Comedia', 'Drama']","Viktor Navorski es un hombre sin país; su avión despegó justo cuando un golpe de estado explotó en su tierra natal, dejándolo en ruinas, y ahora está varado en el aeropuerto Kennedy, donde tiene un pasaporte que nadie reconoce. Mientras se encuentra en cuarentena en el salón de tránsito hasta que las autoridades puedan averiguar qué hacer con él, Viktor simplemente sigue viviendo - y estudia romance con una hermosa aeromoza.",9.6565,en,https://image.tmdb.org/t/p/w500/1noJvwSfOKtGs6KGPHnvuB86O6P.jpg
4147,película,Camino a la Perdicion,B-15,7.348,3929,2002-07-12,"['Crimen', 'Drama', 'Suspense']","En los oscuros años de la Gran Depresión, Michael Sullivan es un asesino a sueldo que profesa una lealtad inquebrantable a su jefe, el señor Rooney, y, al mismo tiempo, un buen padre de familia. Son tiempos duros en Rock Island, donde domina la mafia irlandesa, la Ley Seca sigue vigente y los gángsteres, especialmente Al Capone en Chicago, están en la cima del poder. Pero, un día, inesperadamente, el hijo de doce años de este asesino a sueldo, Michael Jr., decide seguir a su padre para ver en qué consiste exactamente su trabajo.",6.6885,en,https://image.tmdb.org/t/p/w500/vnYLI3BFyaHX6XHSbE6mlcK4vbR.jpg
